Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,01/03/2018 01:57:27,5615542,8,6,313,4501,189,0,39.125,68.7488961,1460,0,750.1666667,740.0249771,857.2636444,2.49308081,431964.7692,1527623.434,5515987,1,5615542,802220.2857,2078687.108,5515987,29,36729,7345.8,10405.4832,23909,1,0,0,0,0,172,132,1.424617606,1.068463204,0,1460,320.9333333,574.1479982,329645.9238,0,0,1,1,0,0,0,1,0,343.8571429,39.125,750.1666667,0,0,0,0,0,0,8,313,6,4501,8192,60,3,20,99526,0,99526,99526,5515987,0,5515987,5515987,Benign
3389,6,01/03/2018 02:05:35,1399970,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1949.327486,10.71451531,99997.85714,251987.4688,969111,4,1399970,199995.7143,386158.4859,1073966,4,1337154,222859.0,365927.5482,969111,63376,0,0,0,0,168,148,5.714408166,5.000107145,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 09:57:23,642,1,1,45,73,45,45,45,0,73,73,73,0,183800.6231,3115.264798,642,0,642,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1557.632399,1557.632399,45,73,54.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,81.5,45,73,0,0,0,0,0,0,1,45,1,73,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 02:14:46,70528935,104,161,11163,85203,673,0,107.3365385,182.7430479,1430,0,529.2111801,633.2509515,1366.332839,3.757323147,267155.0568,3615729.861,58100000,0,70500000,684746.9417,5786471.569,58200000,12,70500000,440416.5125,4643066.457,58200000,0,0,0,0,0,2092,3232,1.474572103,2.282751044,0,1430,362.2781955,545.9215764,298030.3676,0,0,1,1,0,0,0,1,1,363.645283,107.3365385,529.2111801,0,0,0,0,0,0,104,11163,161,85203,8192,439,54,20,1872969,1826626.521,3164589,581349,33400000,35100000,58100000,8574546,Benign
80,6,01/03/2018 03:18:54,247,2,0,0,0,0,0,0,0,0,0,0,0,0,8097.165992,247,0,247,247,247,247,0,247,247,0,0,0,0,0,0,0,0,0,40,0,8097.165992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,01/03/2018 02:19:21,185,2,0,0,0,0,0,0,0,0,0,0,0,0,10810.81081,185,0,185,185,185,185,0,185,185,0,0,0,0,0,0,0,0,0,40,0,10810.81081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 02:44:39,161201,2,2,68,252,34,34,34.0,0.0,126,126,126.0,0.0,1985.099348,24.81374185,53733.66667,62123.25047,121757,1,39443,39443.0,0.0,39443,39443,1,1.0,0.0,1,1,0,0,0,0,16,16,12.40687093,12.40687093,34,126,70.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,88.5,34.0,126.0,0,0,0,0,0,0,2,68,2,252,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50148,6,01/03/2018 09:07:30,0,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 01:28:13,1464,1,1,33,102,33,33,33.0,0.0,102,102,102.0,0.0,92213.11475,1366.120219,1464.0,0.0,1464,1464,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,683.0601093,683.0601093,33,102,56.0,39.83716857,1587.0,0,0,0,0,0,0,0,0,1,84.0,33.0,102.0,0,0,0,0,0,0,1,33,1,102,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,01/03/2018 04:07:43,1396587,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1942.592907,10.74046944,99756.21429,252017.3177,968848,47,1396587,199512.4286,382947.6115,1066145,58,1332743,222123.8333,366034.0227,968848,64215,0,0,0,0,168,148,5.72825037,5.012219074,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 03:36:09,5310204,6,4,645,161,517,0,107.5,203.1676648,161,0,40.25,80.5,151.783246,1.883166824,590022.6667,1632991.961,4942838,4,5310204,1062040.8,2237876.827,5063365,14,288950,96316.66667,104574.4005,207550,4,0,0,0,0,132,92,1.129900094,0.753266729,0,517,73.27272727,155.7517839,24258.61818,0,0,1,1,0,0,0,1,0,80.6,107.5,40.25,0,0,0,0,0,0,6,645,4,161,8192,123,3,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 05:01:30,22668900,10,0,639,0,71,0,63.9,22.45217139,0,0,0,0,28.18839908,0.441133006,2518766.667,3002082.83,9608831,367372,22700000,2518766.667,3002082.83,9608831,367372,0,0,0,0,0,1,0,0,0,200,0,0.441133006,0,0,71,64.54545455,21.40730547,458.2727273,0,1,0,0,1,0,0,0,0,71,63.9,0,0,0,0,0,0,0,10,639,0,0,255,-1,8,20,13100000,0,13100000,13100000,9608831,0,9608831,9608831,Benign
53,17,01/03/2018 09:23:35,24044,2,2,84,210,42,42,42,0,105,105,105,0,12227.58276,166.3616703,8014.666667,9708.140931,18815,14,18815,18815,0,18815,18815,14,14,0,14,14,0,0,0,0,16,16,83.18083514,83.18083514,42,105,67.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,84,42,105,0,0,0,0,0,0,2,84,2,210,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 10:31:20,1195,1,1,33,109,33,33,33,0,109,109,109,0,118828.4519,1673.640167,1195,0,1195,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,836.8200837,836.8200837,33,109,58.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,1,87.5,33,109,0,0,0,0,0,0,1,33,1,109,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
50696,6,01/03/2018 10:15:34,0,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0,0,0,0,0,0,0,0,Benign
51455,6,01/03/2018 02:00:17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,180,-1,0,20,0,0,0,0,0,0,0,0,Benign
50369,6,01/03/2018 09:45:24,174,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,178160.9195,22988.50575,58,59.9082632,126,13,174,87,55.15432893,126,48,0,0,0,0,0,0,0,0,0,60,20,17241.37931,5747.126437,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,1516,0,1,20,0,0,0,0,0,0,0,0,Benign
80,6,01/03/2018 03:39:30,5928686,3,1,0,0,0,0,0,0,0,0,0,0,0,0.674685757,1976228.667,3388588.891,5888967,17,5928686,2964343,4136042.926,5888967,39719,0,0,0,0,0,0,0,0,0,72,32,0.506014318,0.168671439,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 02:23:48,78969,10,10,562,6808,211,0,56.2,86.54452932,1460,0,680.8,666.4414286,93327.76153,253.263939,4156.263158,7796.94906,29377,1,78969,8774.333333,9623.945605,29377,15,57603,6400.333333,14678.81529,44280,1,0,0,0,0,212,212,126.6319695,126.6319695,0,1460,350.952381,554.28598,307232.9476,0,0,1,1,0,0,0,1,1,368.5,56.2,680.8,0,0,0,0,0,0,10,562,10,6808,8192,288,4,20,0,0,0,0,0,0,0,0,Benign
51203,6,01/03/2018 01:15:21,181,2,1,38,0,38,0,19,26.87005769,0,0,0,0,209944.7514,16574.58564,90.5,113.8441918,171,10,181,181,0,181,181,0,0,0,0,0,1,0,0,0,40,20,11049.72376,5524.861878,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:26:52,107692257,2226,4918,579,7154898,243,0,0.260107817,7.309356712,1460,0,1454.838959,79.51691705,66443.74628,66.33717408,15076.61445,1166680.522,98600000,0,108000000,48401.01438,2090327.364,98600000,6,8271120,1682.147651,25607.17518,645626,0,0,0,0,0,44532,98372,20.67000973,45.66716435,0,1460,1001.46634,677.0166999,458351.612,0,0,1,1,0,0,0,1,2,1001.606523,0.260107817,1454.838959,0,0,0,0,0,0,2226,579,4918,7154898,8192,980,3,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:48:34,116479542,31,32,8050,8838,1037,0,259.6774194,425.9882148,1460,0,276.1875,469.6427906,144.9868338,0.540867511,1878702.29,3809965.941,10000000,1,116000000,3881643.6,4765748.245,10000000,9800,116000000,3756430.194,4754172.516,10000000,1,0,0,0,0,632,784,0.266141156,0.274726355,0,1460,263.875,442.8712415,196134.9365,0,0,1,1,0,0,0,1,1,268.0634921,259.6774194,276.1875,0,0,0,0,0,0,31,8050,32,8838,8192,1455,21,20,599893.5455,1889152.617,6295903,30241,9986407.182,47397.29877,10000000,9843499,Benign
443,6,01/03/2018 10:07:36,116022990,29,38,770,31852,397,0,26.55172414,83.67393612,1460,0,838.2105263,703.2379228,281.1684133,0.577471758,1757924.091,3789123.583,10100000,0,116000000,4143678.214,4958779.683,10100000,14,111000000,3007093.892,4679008.358,10100000,0,0,0,0,0,592,904,0.249950462,0.327521296,0,1460,479.7352941,664.2620329,441244.0483,0,0,1,1,0,0,0,1,1,486.8955224,26.55172414,838.2105263,0,0,0,0,0,0,29,770,38,31852,8192,123,15,20,47507.45455,39832.57318,167607,35432,10100000,9392.978372,10100000,10100000,Benign
443,6,01/03/2018 01:15:17,19006298,12,20,1698,15863,645,0,141.5,233.0159963,1460,0,793.15,684.9934518,923.9568905,1.68365244,613106.3871,1986406.159,9968510,1,14000000,1272710.364,2973009.897,9968510,29,18900000,996734.2105,2511339.439,10100000,1,0,0,0,0,252,424,0.631369665,1.052282775,0,1460,532.1515152,637.1140558,405914.3201,0,0,1,1,0,0,0,1,1,548.78125,141.5,793.15,0,0,0,0,0,0,12,1698,20,15863,8192,150,5,20,4031304,0,4031304,4031304,9968510,0,9968510,9968510,Benign
80,6,01/03/2018 09:57:25,115570550,16,14,445,706,434,0,27.8125,108.3175694,706,0,50.42857143,188.6864368,9.95928461,0.259581701,3985191.379,4848884.49,10100000,11,116000000,7704703.333,4212878.384,10200000,129,111000000,8575806.692,3763460.871,10200000,95843,0,0,0,0,332,424,0.138443574,0.121138127,0,706,37.12903226,146.5227495,21468.91613,0,0,1,1,0,0,0,1,0,38.36666667,27.8125,50.42857143,0,0,0,0,0,0,16,445,14,706,8192,172,12,20,122155.0909,87269.71948,385283,95702,10000000,30243.55432,10100000,10000000,Benign
443,6,01/03/2018 03:15:19,5957286,8,6,355,3805,198,0,44.375,75.86442324,1460,0,634.1666667,679.6894634,698.3045635,2.350063435,458252.7692,1330834.777,4810427,0,5957286,851040.8571,1775901.721,4810427,25,987475,197495,419066.3446,946471,0,0,0,0,0,172,132,1.342893391,1.007170044,0,1460,277.3333333,508.8662,258944.8095,0,0,1,1,0,0,0,1,0,297.1428571,44.375,634.1666667,0,0,0,0,0,0,8,355,6,3805,8192,946,3,20,0,0,0,0,0,0,0,0,Benign
80,6,01/03/2018 03:32:50,5055166,3,1,0,0,0,0,0,0,0,0,0,0,0,0.791269762,1685055.333,2884589.472,5015815,17,5055166,2527583,3518891.441,5015815,39351,0,0,0,0,0,0,0,0,0,72,32,0.593452322,0.197817441,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 02:23:48,116447030,16,13,922,5655,283,0,57.625,90.28685766,1460,0,435,604.8585234,56.48061612,0.249040272,4158822.5,15200000,58100000,0,116000000,7763135.333,20400000,58100000,24,116000000,9697423.667,22600000,58200000,0,0,0,0,0,332,272,0.137401529,0.111638743,0,1460,219.2333333,438.7945622,192540.6678,0,0,1,1,0,0,0,1,0,226.7931034,57.625,435,0,0,0,0,0,0,16,922,13,5655,8192,127,7,20,162426,119402.0511,246856,77996,58000000,99340.72458,58100000,58000000,Benign
53,17,01/03/2018 02:48:19,427,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,234192.0375,4683.840749,427.0,0.0,427,427,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2341.920375,2341.920375,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 02:24:04,176,2,0,0,0,0,0,0,0,0,0,0,0,0,11363.63636,176,0,176,176,176,176,0,176,176,0,0,0,0,0,0,0,0,0,40,0,11363.63636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64209,-1,0,20,0,0,0,0,0,0,0,0,Benign
80,6,01/03/2018 10:57:55,115451345,16,14,447,788,436,0,27.9375,108.8175652,788,0,56.28571429,210.6018586,10.69714692,0.259849723,3981080.862,4909539.248,10200000,4,115000000,7696756.333,4263782.329,10200000,1574,112000000,8590287.846,3803788.763,10200000,4,0,0,0,0,332,424,0.138586519,0.121263204,0,788,39.83870968,159.3581076,25395.00645,0,0,1,1,0,0,0,1,0,41.16666667,27.9375,56.28571429,0,0,0,0,0,0,16,447,14,788,8192,288,12,20,59085.72727,60651.59806,241894,37688,10100000,76407.62503,10200000,9926939,Benign
49989,6,01/03/2018 08:48:45,15,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,66666.66667,66666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,119,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 03:29:30,5805525,8,7,396,4811,239,0,49.5,88.12004799,1460,0,687.2857143,659.444391,896.9042421,2.583745656,414680.3571,1434258.436,5395628,0,5805525,829360.7143,2014301.948,5395628,13,248280,41380,68605.39186,162785,0,0,0,0,0,172,152,1.377997683,1.205747973,0,1460,325.4375,535.1098291,286342.5292,0,0,1,1,0,0,0,1,0,347.1333333,49.5,687.2857143,0,0,0,0,0,0,8,396,7,4811,8192,946,3,20,409884,0,409884,409884,5395628,0,5395628,5395628,Benign
80,6,01/03/2018 05:18:26,115924361,16,14,443,706,432,0,27.6875,107.8175736,706,0,50.42857143,188.6864368,9.911635398,0.258789436,3997391.759,4887703.44,10000000,13,116000000,7728290.733,4130202.207,10000000,136,110000000,8476150.308,3756402.629,10000000,11462,0,0,0,0,332,424,0.138021033,0.120768403,0,706,37.06451613,146.3425059,21416.12903,0,0,1,1,0,0,0,1,0,38.3,27.6875,50.42857143,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,19354.45455,26410.51785,98985,11310,9997916.909,20110.07025,10000000,9937283,Benign
443,6,01/03/2018 02:24:00,153,2,0,0,0,0,0,0,0,0,0,0,0,0,13071.89542,153,0,153,153,153,153,0,153,153,0,0,0,0,0,0,0,0,0,40,0,13071.89542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64209,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 09:07:24,312,1,1,37,69,37,37,37.0,0.0,69,69,69.0,0.0,339743.5897,6410.25641,312.0,0.0,312,312,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3205.128205,3205.128205,37,69,47.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,71.5,37.0,69.0,0,0,0,0,0,0,1,37,1,69,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50578,6,01/03/2018 09:57:28,276,1,4,741,53,741,741,741,0,53,0,13.25,26.5,2876811.594,18115.94203,69,96.86760724,214,14,0,0,0,0,0,262,87.33333333,109.8104427,214,19,1,0,0,0,20,80,3623.188406,14492.75362,0,741,255.8333333,376.3686579,141653.3667,0,1,0,0,1,0,0,0,4,307,741,13.25,0,0,0,0,0,0,1,741,4,53,8030,256,0,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 04:53:47,112828297,7,3,169,92,46,0,24.14285714,23.19790631,46,0,30.66666667,26.55811238,2.313249486,0.088630248,12500000,24700000,58000000,3,113000000,18800000,28900000,58000000,18,58300000,29100000,41200000,58300000,3,1,0,0,0,140,60,0.062041174,0.026589075,0,46,27.90909091,22.55861053,508.8909091,0,1,0,0,1,0,0,0,0,30.7,24.14285714,30.66666667,0,0,0,0,0,0,7,169,3,92,253,190,3,20,286026.5,2083.843684,287500,284553,56100000,2613547.273,58000000,54300000,Benign
53,17,01/03/2018 02:57:44,255,1,1,42,58,42,42,42,0,58,58,58,0,392156.8627,7843.137255,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3921.568627,3921.568627,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 09:15:33,56150,2,2,66,486,33,33,33,0,243,243,243,0,9830.810329,71.23775601,18716.66667,30942.9205,54440,266,55884,55884,0,55884,55884,54706,54706,0,54706,54706,0,0,0,0,16,16,35.61887801,35.61887801,33,243,117,115.0217371,13230,0,0,0,0,0,0,0,0,1,146.25,33,243,0,0,0,0,0,0,2,66,2,486,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 12:42:23,1661174,8,7,1128,1581,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1630.77438,9.029758472,118655.2857,245723.967,953291,3,1661174,237310.5714,388497.8721,1113460,3,1552722,258787.0,340832.3054,953291,108404,0,0,0,0,172,152,4.815871185,4.213887287,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 03:24:01,14471809,4,2,33,0,31,0,8.25,15.17399091,0,0,0,0,2.280295435,0.41459917,2894361.8,4452117.887,10200000,15,14500000,4823936.333,5124820.801,10200000,15,10200000,10200000,0,10200000,10200000,0,0,0,0,80,64,0.276399447,0.138199723,0,31,4.857142857,11.53875458,133.1428571,0,0,0,0,1,0,0,0,0,5.666666667,8.25,0,0,0,0,0,0,0,4,33,2,0,255,1158,2,20,40470,0,40470,40470,10200000,0,10200000,10200000,Benign
443,6,01/03/2018 02:00:17,413,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,186440.678,7263.922518,206.5,253.8513344,386,27,413,206.5,253.8513344,386,27,0,0,0,0,0,1,0,0,0,60,0,7263.922518,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 02:57:43,112570930,18,22,1903,2116,1324,0,105.7222222,327.3501104,1103,0,96.18181818,259.3560958,35.70193477,0.355331523,2886434.103,4559897.451,10200000,1,112000000,6614648.824,4879578.453,10200000,107,113000000,5358403.19,5152395.624,10200000,1,0,0,0,0,372,584,0.159899185,0.195432338,0,1324,98.02439024,284.8251646,81125.37439,0,0,1,1,0,0,0,1,1,100.475,105.7222222,96.18181818,0,0,0,0,0,0,18,1903,22,2116,8192,1303,14,20,156544.2727,295934.8856,1027612,38239,10100000,75173.25032,10200000,9908233,Benign
443,6,01/03/2018 01:30:21,53514900,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,3.157998987,0.112118307,10700000,23800000,53300000,16,53500000,13400000,26600000,53300000,16,0,0,0,0,0,1,0,0,0,100,20,0.093431923,0.018686385,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46,0,0,0,0,0,0,5,123,1,46,254,185,2,20,171706,0,171706,171706,53300000,0,53300000,53300000,Benign
53,17,01/03/2018 09:50:01,324,1,1,43,59,43,43,43,0,59,59,59,0,314814.8148,6172.839506,324,0,324,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3086.419753,3086.419753,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43,59,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 09:59:43,2704798,8,11,1132,1581,661,0,141.5,222.7920235,1173,0,143.7272727,352.1017157,1003.032389,7.024554144,150266.5556,304858.2238,1241767,29,2704798,386399.7143,481277.4237,1344446,29,2641898,264189.8,384423.7195,1241767,4687,0,0,0,0,168,228,2.957707008,4.066847136,0,1173,135.65,290.7886328,84558.02895,0,0,0,1,0,0,0,0,1,142.7894737,141.5,143.7272727,0,0,0,0,0,0,8,1132,11,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 01:26:19,2587808,8,10,1132,1581,661,0,141.5,222.7920235,1173,0,158.1,367.7307137,1048.377623,6.955693776,152224.0,234713.0373,938346,45,2587808,369686.8571,432813.2846,1202851,114,2524152,280461.3333,285729.9208,938346,17743,0,0,0,0,168,208,3.091419456,3.86427432,0,1173,142.7894737,296.9505344,88179.61988,0,0,0,1,0,0,0,0,1,150.7222222,141.5,158.1,0,0,0,0,0,0,8,1132,10,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,01/03/2018 11:36:34,322,2,0,0,0,0,0,0,0,0,0,0,0,0,6211.180124,322,0,322,322,322,322,0,322,322,0,0,0,0,0,0,0,0,0,40,0,6211.180124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 01:42:20,1224,1,1,32,89,32,32,32.0,0.0,89,89,89.0,0.0,98856.20915,1633.986928,1224.0,0.0,1224,1224,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,816.9934641,816.9934641,32,89,51.0,32.90896534,1083.0,0,0,0,0,0,0,0,0,1,76.5,32.0,89.0,0,0,0,0,0,0,1,32,1,89,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
0,0,01/03/2018 11:52:12,60997553,2,0,0,0,0,0,0,0,0,0,0,0,0,0.032788201,61000000,0,61000000,61000000,61000000,61000000,0,61000000,61000000,0,0,0,0,0,0,0,0,0,0,0,0.032788201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,61000000,0,61000000,61000000,Benign
52000,6,01/03/2018 02:51:39,3,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,10300000,1000000,1.5,0.707106781,2,1,3,1.5,0.707106781,2,1,0,0,0,0,0,0,0,0,0,60,0,1000000,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,1003,-1,1,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 09:20:53,310,1,1,34,50,34,34,34,0,50,50,50,0,270967.7419,6451.612903,310,0,310,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3225.806452,3225.806452,34,50,39.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,59,34,50,0,0,0,0,0,0,1,34,1,50,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 04:26:25,27820,2,2,68,224,34,34,34.0,0.0,112,112,112.0,0.0,10496.04601,143.7814522,9273.333333,13412.06287,24652,1,24652,24652.0,0.0,24652,24652,1,1.0,0.0,1,1,0,0,0,0,16,16,71.8907261,71.8907261,34,112,65.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,81.5,34.0,112.0,0,0,0,0,0,0,2,68,2,224,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,01/03/2018 03:22:40,81672,3,4,437,859,437,0,145.6666667,252.3020676,859,0,214.75,429.5,15868.35145,85.70868841,13612,21048.24513,44175,0,37494,18747,25997.48792,37130,364,44587,14862.33333,25739.71842,44584,0,0,0,0,0,72,92,36.73229503,48.97639338,0,859,162,320.4679614,102699.7143,0,0,1,1,0,0,0,1,1,185.1428571,145.6666667,214.75,0,0,0,0,0,0,3,437,4,859,8192,31,1,20,0,0,0,0,0,0,0,0,Benign
